Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
6/12/15,547.15,548.85,545.63,547.47,1273383,0,1,547.15,548.85,545.63,547.47,1273383
6/11/15,554.49,554.83,549.17,550.04,1293560,0,1,554.49,554.83,549.17,550.04,1293560
6/10/15,545.7,554.78,545.11,552.6,1515805,0,1,545.7,554.78,545.11,552.6,1515805
6/9/15,543.42,544.84,538.8506,542.16,1500846,0,1,543.42,544.84,538.8506,542.16,1500846
6/8/15,549.61,549.87,542.95,543.48,1366816,0,1,549.61,549.87,542.95,543.48,1366816
6/5/15,552,553.33,547.384,549.53,1219841,0,1,552,553.33,547.384,549.53,1219841
6/4/15,552.18,555.96,549.12,551.69,1343317,0,1,552.18,555.96,549.12,551.69,1343317
6/3/15,555.1,557.99,552.15,555.29,1335479,0,1,555.1,557.99,552.15,555.29,1335479
6/2/15,547.43,558.79,546.55,553.95,1592828,0,1,547.43,558.79,546.55,553.95,1592828
6/1/15,548.73,550.57,543.58,549.21,1660500,0,1,548.73,550.57,543.58,549.21,1660500
5/29/15,553.2,553.94,545.04,545.32,2172282,0,1,553.2,553.94,545.04,545.32,2172282
5/28/15,553.79,555.76,550.8,554.18,1177318,0,1,553.79,555.76,550.8,554.18,1177318
5/27/15,548.68,555.29,546.5813,554.25,1742237,0,1,548.68,555.29,546.5813,554.25,1742237
5/26/15,552.58,553.3305,542.97,547.19,1873709,0,1,552.58,553.3305,542.97,547.19,1873709
5/22/15,554.46,558.24,553.62,554.52,1213288,0,1,554.46,558.24,553.62,554.52,1213288
5/21/15,550.2,557.61,549.301,556.81,1708512,0,1,550.2,557.61,549.301,556.81,1708512
5/20/15,550.92,556.065,545.1,552.51,1541962,0,1,550.92,556.065,545.1,552.51,1541962
5/19/15,548,553.4,547.12,549.28,2356274,0,1,548,553.4,547.12,549.28,2356274
5/18/15,543.82,548.34,542.25,546.67,1335256,0,1,543.82,548.34,542.25,546.67,1335256
5/15/15,550.39,550.6,542.5,546.49,1671977,0,1,550.39,550.6,542.5,546.49,1671977
